text,label
secretaries,neutral
stuff,neutral
armenians,neutral
likelihood,neutral
thousand,neutral
balkan,neutral
siegfried,neutral
lamar,neutral
announcing,neutral
lame,neutral
oversight,neutral
nano,neutral
licked,neutral
unnamed,neutral
depictions,neutral
virgin,neutral
np,neutral
ushered,neutral
porte,neutral
hoarse,neutral
appealing,love
barbara,neutral
mechanism,neutral
lauded,happy
loyalist,neutral
deadline,neutral
flemish,neutral
willow,neutral
hydrogen,neutral
sails,neutral
polly,neutral
stalin,neutral
creators,neutral
bourbon,neutral
nail,neutral
mob,anger
natasha,neutral
drag,neutral
inspire,neutral
pastry,neutral
hicks,neutral
queens,neutral
theologian,neutral
retreating,neutral
rails,neutral
baptized,neutral
leonard,neutral
hangar,neutral
theorist,neutral
army,neutral
iraqi,neutral
borough,neutral
cuisine,happy
topped,neutral
dentistry,neutral
coined,neutral
aunt,neutral
mate,neutral
active,happy
wanda,neutral
trader,neutral
chilling,fear
kong,neutral
variety,neutral
expands,neutral
pearce,neutral
reaction,neutral
compatible,neutral
metallic,neutral
lawson,neutral
railroads,neutral
abbot,neutral
couldn,neutral
hereford,neutral
bags,neutral
sy,neutral
waitress,neutral
intensive,neutral
perpetrators,neutral
conversion,neutral
glamorgan,neutral
brett,neutral
towed,neutral
lair,neutral
rotate,neutral
mohammed,neutral
marquette,neutral
ia,neutral
kashmir,neutral
berkshire,neutral
pill,neutral
trance,boredom
embankment,neutral
dana,neutral
span,neutral
no,neutral
pretended,neutral
pad,neutral
segregated,neutral
neighbourhood,neutral
playfully,happy
conceptual,neutral
adaptations,neutral
cult,fear
sometimes,neutral
whereabouts,neutral
survivor,happy
agatha,neutral
lyrical,love
peacock,neutral
traits,neutral
pressure,fear
mandatory,neutral
baltic,neutral
tata,neutral
pathology,neutral
onset,neutral
infinity,neutral
sliding,neutral
arcadia,neutral
swaying,neutral
oakley,neutral
inhabit,neutral
electrically,neutral
troupe,neutral
joan,neutral
pancakes,neutral
ka,neutral
exeter,neutral
stunts,neutral
noticing,neutral
nitrogen,neutral
depended,love
dub,neutral
sideways,neutral
fence,neutral
monterey,neutral
oder,neutral
mummy,neutral
arguably,neutral
halle,neutral
lowland,neutral
fisted,anger
reintroduced,neutral
busch,neutral
ambrose,neutral
opposed,neutral
resistant,neutral
floated,neutral
graduating,neutral
tended,neutral
barrett,neutral
reggie,neutral
builds,neutral
applications,neutral
hard,neutral
ge,neutral
driver,neutral
huddled,neutral
taxi,neutral
raising,neutral
healthcare,neutral
reinforce,neutral
breakthrough,happy
doug,neutral
bloody,fear
governed,neutral
famed,happy
assault,fear
garner,neutral
playground,neutral
intersects,neutral
fur,neutral
theodore,neutral
henson,neutral
premise,neutral
relaxing,happy
observes,neutral
transformations,neutral
highly,neutral
uno,neutral
rake,neutral
detectors,neutral
snail,neutral
pharmacy,neutral
drives,neutral
softer,neutral
rachel,neutral
taxon,neutral
extension,neutral
promise,neutral
torino,neutral
peninsular,neutral
nagasaki,neutral
classic,neutral
sociology,neutral
inclination,neutral
bien,neutral
gel,neutral
societe,neutral
dubious,worry
alfa,neutral
starved,sadness
delilah,neutral
vane,neutral
raise,neutral
allergic,neutral
dc,neutral
philanthropic,happy
specify,neutral
newly,neutral
stains,neutral
peacefully,happy
clancy,neutral
gill,neutral
neill,neutral
adler,neutral
razor,neutral
efficacy,neutral
harmonies,neutral
persona,neutral
bae,neutral
lee,neutral
coulter,neutral
horace,neutral
notified,neutral
highland,neutral
dissolved,neutral
brakes,neutral
student,neutral
streetcar,neutral
undeveloped,neutral
atheist,neutral
zodiac,neutral
kassel,neutral
kenton,neutral
colonial,neutral
poke,neutral
reflex,neutral
waller,neutral
stamped,neutral
coupe,neutral
integrated,neutral
bk,neutral
electrode,neutral
occupational,neutral
metacritic,neutral
mint,neutral
loki,neutral
turbo,neutral
named,neutral
writ,neutral
future,neutral
gleaming,happy
universally,neutral
arthur,neutral
anthem,neutral
bao,neutral
alexei,neutral
developing,neutral
deep,neutral
ross,neutral
aldo,neutral
calvin,neutral
boyer,neutral
drones,neutral
disturb,anger
norms,neutral
fellow,neutral
heavier,neutral
ached,sadness
slice,neutral
ranged,neutral
vertex,neutral
rpg,neutral
chamberlain,neutral
rainbow,neutral
clue,neutral
thumbs,neutral
hedge,neutral
elector,neutral
larson,neutral
sellers,neutral
recently,neutral
southward,neutral
assets,neutral
seizures,neutral
rule,neutral
aden,neutral
audible,neutral
polled,neutral
vase,neutral
dunn,neutral
mc,neutral
origin,neutral
intimately,love
atop,neutral
sentencing,neutral
newborn,neutral
mattered,neutral
warlord,neutral
produce,neutral
dreamer,neutral
mesa,neutral
oak,neutral
enforce,neutral
clit,neutral
optimization,happy
ro,neutral
ud,neutral
depending,neutral
recall,neutral
advocating,happy
il,neutral
billy,neutral
entrusted,neutral
junta,neutral
repeats,neutral
swinging,neutral
gland,neutral
meyer,neutral
teasing,anger
tumbled,sadness
genuinely,neutral
sister,neutral
cricket,neutral
undertaking,neutral
width,neutral
image,neutral
convinced,neutral
bangs,neutral
advisers,neutral
holstein,neutral
fission,neutral
appearance,neutral
zoe,neutral
accused,neutral
reyes,neutral
cosmopolitan,neutral
genes,neutral
intuitive,neutral
keane,neutral
heavenly,neutral
run,neutral
muse,neutral
peered,neutral
brownish,neutral
vascular,neutral
clans,neutral
sounds,neutral
burst,neutral
measured,neutral
lovely,love
ambitions,happy
locker,neutral
jewels,neutral
greatest,happy
francaise,neutral
goose,neutral
tutor,neutral
murphy,neutral
attract,love
stables,neutral
homework,neutral
identical,neutral
sincere,happy
maximal,neutral
settling,neutral
flirting,love
terminates,neutral
hopes,happy
reunite,happy
fought,fear
machines,neutral
conscious,neutral
indications,neutral
primaries,neutral
rivalry,anger
scientists,neutral
world,neutral
radicals,neutral
rodgers,neutral
ardent,happy
http,neutral
catalyst,neutral
kowalski,neutral
lucie,neutral
expectations,happy
returning,neutral
sarcastically,anger
cameo,neutral
marilyn,neutral
hardly,neutral
ct,neutral
wicked,fear
seriousness,neutral
alteration,neutral
spring,neutral
northeastern,neutral
questionable,worry
spotting,neutral
loire,neutral
pen,neutral
profession,neutral
scrubbed,neutral
tendencies,neutral
fundamentally,neutral
eta,neutral
attracted,neutral
privately,neutral
warren,neutral
unauthorized,neutral
corrections,neutral
encompass,neutral
preached,neutral
dimension,neutral
terence,neutral
tick,neutral
passports,neutral
forwards,neutral
depiction,neutral
shrubs,neutral
imagined,neutral
shakes,neutral
typed,neutral
rejecting,neutral
reveals,neutral
bathurst,neutral
attitude,neutral
skirt,neutral
tags,neutral
duct,neutral
creeks,neutral
togo,neutral
tornadoes,neutral
blurted,neutral
matilda,neutral
manufactured,neutral
learned,neutral
exercising,neutral
joanne,neutral
ko,neutral
coke,neutral
stony,neutral
head,neutral
writhing,neutral
sectors,neutral
rented,neutral
michel,neutral
preference,love
climbed,neutral
cancellation,neutral
shouldered,neutral
swift,neutral
vulcan,neutral
prevented,neutral
burr,neutral
sharply,neutral
filmfare,neutral
tend,neutral
expansion,neutral
scramble,neutral
prospects,neutral
underlying,neutral
grassy,neutral
candy,neutral
researcher,neutral
scrambled,neutral
value,neutral
beard,neutral
bonn,neutral
codex,neutral
breached,anger
billions,neutral
alvin,neutral
god,neutral
brigham,neutral
differentiation,neutral
gujarat,neutral
across,neutral
poznan,neutral
riaa,neutral
announces,neutral
adultery,anger
conditioned,neutral
dragging,neutral
lack,neutral
steadily,neutral
mocking,anger
await,neutral
straw,neutral
cyclic,neutral
upward,neutral
audition,neutral
waiter,neutral
encounters,neutral
baptised,neutral
twitching,neutral
topological,neutral
opt,neutral
laying,neutral
joyce,neutral
allegedly,neutral
credit,neutral
cortes,neutral
hereditary,neutral
hinges,neutral
director,neutral
gall,neutral
ascension,neutral
yun,neutral
forming,neutral
procurement,neutral
spotlight,neutral
monstrous,neutral
hairs,neutral
jimi,neutral
frankly,neutral
clarify,neutral
hindu,neutral
flip,neutral
join,neutral
inaccurate,neutral
missed,neutral
shipbuilding,neutral
utc,neutral
additive,neutral
turkish,neutral
beating,fear
derek,neutral
dundee,neutral
commander,neutral
peculiar,surprise
fang,neutral
cutler,neutral
sl,neutral
emilia,neutral
say,neutral
purposes,neutral
pope,neutral
mollusk,neutral
straightening,neutral
lyons,neutral
madly,anger
strewn,neutral
finer,neutral
excel,neutral
trade,neutral
dog,neutral
anders,neutral
upscale,neutral
rollins,neutral
minimize,neutral
hunched,neutral
strained,fear
complications,neutral
exercise,neutral
acquitted,neutral
answers,neutral
lincoln,neutral
warming,neutral
adopted,neutral
cynical,anger
tame,neutral
incoming,neutral
takahashi,neutral
affirmed,neutral
rover,neutral
intake,happy
fiji,neutral
warsaw,neutral
casablanca,neutral
tanaka,neutral
bays,neutral
leased,neutral
apt,neutral
zebra,neutral
waterways,neutral
genealogical,neutral
glued,neutral
russo,neutral
install,neutral
airplane,neutral
brasil,neutral
semiconductor,neutral
grouped,neutral
scowl,sadness
invitations,neutral
heading,neutral
neared,neutral
learn,neutral
harriet,neutral
statements,neutral
modernist,neutral
langley,neutral
lawsuit,neutral
sierra,neutral
shade,neutral
comparisons,neutral
surviving,happy
wires,neutral
airfields,neutral
saline,neutral
funk,neutral
programmer,neutral
speaking,neutral
hovered,neutral
blues,neutral
maternal,neutral
korean,neutral
people,neutral
bombay,neutral
crossed,neutral
commonly,neutral
deportivo,neutral
kevin,neutral
intending,neutral
carpenter,neutral
stocks,neutral
marble,neutral
slippery,neutral
raises,neutral
expand,neutral
ur,neutral
triple,neutral
mla,neutral
blacks,neutral
lehigh,neutral
rightful,happy
acquire,neutral
mighty,neutral
sima,neutral
median,neutral
instinctively,neutral
sexuality,neutral
hernandez,neutral
papal,neutral
weigh,neutral
emergency,neutral
squash,neutral
ox,neutral
baba,neutral
mrs,neutral
outskirts,neutral
pious,love
fell,neutral
vaults,neutral
hobby,neutral
masovian,neutral
incidence,neutral
southeastern,neutral
surround,neutral
tay,neutral
calderon,neutral
refusal,sadness
remind,neutral
often,neutral
whipping,fear
screened,neutral
wow,neutral
guangdong,neutral
aggressively,happy
bubble,neutral
suit,neutral
boring,boredom
pradesh,neutral
antiquity,neutral
gregg,neutral
remarkable,happy
oxfordshire,neutral
subgenus,neutral
leyte,neutral
sewing,neutral
apparently,neutral
wang,neutral
occupations,neutral
relatively,neutral
intervening,neutral
carr,neutral
inverse,neutral
answering,neutral
raceway,neutral
divided,neutral
considered,neutral
protagonist,neutral
tna,neutral
sloan,neutral
seriously,worry
uneasy,fear
answer,neutral
playing,happy
joachim,neutral
southland,neutral
grounds,neutral
hermann,neutral
asia,neutral
winslow,neutral
alistair,neutral
exceptionally,worry
apprentice,neutral
contentious,anger
neutral,neutral
marguerite,neutral
rigid,neutral
daniels,neutral
socialist,neutral
planet,neutral
worse,sadness
scriptures,neutral
ancestral,neutral
bundesliga,neutral
blogger,neutral
forbade,neutral
specialist,neutral
rican,neutral
gottingen,neutral
waited,neutral
breaststroke,neutral
dew,neutral
about,neutral
campeonato,neutral
pollock,neutral
rattle,neutral
stabilized,neutral
stroke,neutral
rooms,neutral
crowd,neutral
slid,neutral
network,neutral
wax,neutral
marred,sadness
some,neutral
snack,neutral
staffordshire,neutral
reactive,neutral
interpret,neutral
nara,neutral
sabha,neutral
gallo,neutral
germanic,neutral
priorities,neutral
tandem,neutral
cache,neutral
cook,neutral
fellowships,neutral
kari,neutral
bro,neutral
ramp,neutral
separates,neutral
schwarz,neutral
organization,neutral
suite,neutral
rs,neutral
pakistani,neutral
cleveland,neutral
opinion,neutral
surplus,neutral
mindanao,neutral
twisted,neutral
guillermo,neutral
mergers,neutral
lucy,neutral
occupy,neutral
nova,neutral
tariffs,neutral
haunting,sadness
symptoms,neutral
support,happy
carrying,neutral
digitally,neutral
jessie,neutral
referred,neutral
xinjiang,neutral
refinery,neutral
mesh,neutral
nz,neutral
auf,neutral
prix,neutral
stack,neutral
congresses,neutral
treasures,neutral
incapable,neutral
peterson,neutral
iced,neutral
mirrored,neutral
dorm,neutral
hoop,neutral
subsidy,neutral
ivo,neutral
caitlin,neutral
narayan,neutral
vacated,neutral
tommy,neutral
ambush,neutral
clause,neutral
vamp,neutral
formulation,neutral
mention,neutral
clive,neutral
carey,neutral
diseases,neutral
jews,neutral
relative,neutral
yankee,neutral
unease,fear
doctrines,neutral
obeyed,neutral
battled,neutral
til,neutral
loaded,neutral
reductions,neutral
front,neutral
alberto,neutral
prompted,neutral
skate,neutral
sockets,neutral
layers,neutral
attributed,neutral
fay,neutral
particularly,neutral
discusses,neutral
reelected,neutral
inward,neutral
enrolled,neutral
norris,neutral
product,neutral
daughter,neutral
prints,neutral
mcintosh,neutral
dividing,neutral
chairman,neutral
britney,neutral
missions,neutral
presiding,neutral
notebook,neutral
carpet,neutral
tear,neutral
somerville,neutral
meets,happy
none,neutral
wetland,neutral
manning,neutral
cops,neutral
medicinal,neutral
jordan,neutral
lobster,neutral
visuals,neutral
gallery,neutral
physicist,neutral
lange,neutral
sarajevo,neutral
jolt,neutral
spontaneously,neutral
pensions,neutral
orleans,neutral
ulrich,neutral
mcmillan,neutral
julien,neutral
headlights,neutral
meals,neutral
bal,neutral
birthplace,neutral
iona,neutral
anti,anger
spawn,neutral
france,neutral
dorothy,neutral
dad,neutral
burnham,neutral
lax,neutral
acquired,neutral
application,neutral
adapt,neutral
slam,neutral
tha,neutral
nfl,neutral
ron,neutral
exam,neutral
subjected,neutral
stance,neutral
giuseppe,neutral
thinkers,neutral
collaborating,neutral
welded,neutral
ren,neutral
chase,neutral
raid,fear
grinding,neutral
commits,neutral
extravagant,neutral
bending,neutral
nor,neutral
bouncing,neutral
egan,neutral
criteria,neutral
caden,neutral
mediated,neutral
become,neutral
hilda,neutral
ul,neutral
lobbied,neutral
ras,neutral
cope,neutral
logistical,neutral
calling,neutral
poe,neutral
shining,happy
cousin,neutral
detecting,neutral
klaus,neutral
jem,neutral
roaring,anger
nearing,neutral
shuffling,neutral
galicia,neutral
tempo,neutral
constantly,neutral
horizontally,neutral
massive,neutral
eye,neutral
jana,neutral
airspace,neutral
jan,neutral
falsely,sadness
micro,neutral
tender,neutral
consultancy,neutral
montenegrin,neutral
kamal,neutral
collided,neutral
hollywood,neutral
folder,neutral
hostilities,anger
bids,neutral
quick,neutral
ronnie,neutral
dioxide,neutral
prized,love
penetrating,neutral
severed,neutral
assistants,neutral
cliffs,neutral
travis,neutral
thorpe,neutral
turned,neutral
denver,neutral
designated,neutral
hezbollah,neutral
seeking,neutral
le,neutral
wurttemberg,neutral
comparable,neutral
reactors,neutral
patch,neutral
pillar,neutral
sweep,neutral
jody,neutral
suarez,neutral
nest,neutral
suspicions,worry
simply,neutral
appearing,neutral
pardon,neutral
prematurely,neutral
beers,neutral
bazaar,neutral
penguins,neutral
custody,neutral
lifetime,neutral
quest,neutral
vida,neutral
switches,neutral
vance,neutral
galley,neutral
flipped,neutral
pulp,neutral
melodies,neutral
awoke,neutral
losing,neutral
nellie,neutral
coveted,love
significance,neutral
edward,neutral
vile,anger
small,neutral
suzanne,neutral
specific,neutral
jiang,neutral
finger,neutral
novi,neutral
cancel,neutral
detect,neutral
without,neutral
counter,neutral
coaching,neutral
mutual,neutral
haste,neutral
kicked,neutral
tough,fear
hillside,neutral
reacted,neutral
landowners,neutral
swamps,neutral
briefs,neutral
encouraged,happy
masterpiece,happy
nave,neutral
rooted,neutral
proposes,neutral
submarine,neutral
mirrors,neutral
roderick,neutral
diploma,neutral
cup,neutral
chat,neutral
reilly,neutral
failure,sadness
plains,neutral
fingertips,neutral
awe,fear
fairfield,neutral
cory,neutral
translating,neutral
bernard,neutral
call,neutral
barton,neutral
contacted,neutral
sheriff,neutral
vehicle,neutral
cube,neutral
choke,neutral
rhythms,neutral
best,happy
pitch,neutral
generous,happy
transforms,neutral
reworked,neutral
masks,neutral
calcutta,neutral
audience,neutral
prolific,neutral
economically,neutral
wilbur,neutral
radio,neutral
aisle,neutral
mobilized,neutral
worthy,happy
sargent,neutral
kincaid,neutral
transported,neutral
